lei,activity_year,action_taken,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,loan_purpose,occupancy_type,lien_status,loan_type,county_code,aus_1,construction_method,total_units,submission_of_application,initially_payable_to_institution,conforming_loan_limit,amortization,interest_only_payment,balloon_payment,negative_amortization,has_co_applicant,loan_amount,income,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,open_end_line_of_credit,reverse_mortgage,business_or_commercial_purpose
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,215000,115000,315000,67.989,43,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,1,255000,100000,285000,89.15,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,215000,82000,315000,67.157,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,365000,152000,375000,97.0,,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,155000,189000,175000,88.047,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,425000,315000,465000,91.057,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,185000,85000,205000,87.217,,2,2,2
549300EXAMPLE000001,2024,3,2,3,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,325000,142000,325000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,225000,245000,235000,97.0,44,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,215000,135000,225000,95.659,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,215000,78000,255000,83.2,41,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,1,245000,91000,255000,94.578,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,125000,76000,145000,80.239,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,165000,58000,205000,79.489,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,175000,58000,215000,83.154,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,535000,148000,605000,88.809,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,275000,99000,285000,97.0,,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,405000,135000,415000,97.0,41,2,2,2
549300EXAMPLE000001,2024,3,9,,,,31,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,235000,82000,245000,94.704,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,195000,86000,225000,83.479,42,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,275000,250000,315000,90.155,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,255000,101000,295000,85.891,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,0,405000,63000,465000,88.029,45,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,265000,70000,265000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,225000,91000,315000,72.953,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,155000,87000,165000,91.05,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,325000,196000,415000,78.713,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,165000,73000,195000,81.425,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,175000,110000,225000,77.212,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,2,1,C,1,2,2,2,0,255000,72000,365000,70.371,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,265000,149000,305000,89.62,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,2,1,C,1,2,2,2,1,255000,54000,325000,77.843,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,195000,68000,285000,67.424,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,0,325000,58000,375000,84.894,44,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,485000,62000,525000,92.576,,2,2,2
549300EXAMPLE000001,2024,3,3,3,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,295000,63000,385000,77.333,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,185000,72000,245000,73.791,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,175000,117000,225000,80.375,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,175000,74000,175000,97.0,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,125000,95000,175000,74.145,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,285000,169000,345000,83.012,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,205000,87000,225000,92.132,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,355000,84000,415000,83.454,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,235000,83000,285000,82.435,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,165000,44000,205000,78.424,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,185000,124000,245000,73.843,,2,2,2
549300EXAMPLE000001,2024,3,2,,,,31,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,145000,85000,155000,92.321,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,305000,72000,355000,87.979,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,175000,217000,265000,65.508,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,2,1,C,1,2,2,2,0,105000,157000,115000,90.192,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,285000,111000,325000,87.01,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,165000,111000,255000,64.979,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,205000,160000,255000,81.169,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,435000,118000,475000,90.423,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,165000,99000,225000,74.162,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,48000,165000,95.589,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,205000,80000,235000,85.08,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,155000,36000,175000,88.348,44,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,1,215000,28000,315000,68.628,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,165000,198000,195000,81.438,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,175000,171000,185000,94.516,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,355000,93000,415000,84.889,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,0,545000,106000,765000,71.16,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,315000,200000,,,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,385000,86000,535000,72.195,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,365000,268000,455000,81.445,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,185000,145000,215000,86.659,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,265000,198000,315000,82.318,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,145000,110000,155000,93.301,46,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,185000,63000,245000,75.3,45,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,2,12099,3,1,1,2,1,C,1,2,2,2,0,195000,159000,195000,97.0,39,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,375000,158000,475000,79.449,,2,2,2
549300EXAMPLE000001,2024,3,9,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,405000,126000,435000,92.385,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,109000,265000,97.0,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,275000,45000,395000,69.534,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,395000,116000,,,,2,2,2
549300EXAMPLE000001,2024,3,3,9,,,1,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,0,425000,66000,475000,89.622,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,0,315000,42000,385000,82.149,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,315000,127000,355000,89.618,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,255000,81000,325000,79.858,38,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,285000,152000,295000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,285000,86000,365000,77.759,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,123000,485000,74.075,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,265000,57000,275000,97.0,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,275000,73000,285000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,255000,72000,305000,83.205,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,2,1,1,1,1,C,1,2,2,2,0,325000,120000,375000,85.616,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,2,12099,1,1,1,2,1,C,1,2,2,2,1,365000,43000,535000,68.711,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,255000,86000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,2,1,C,1,2,2,2,0,415000,72000,485000,84.405,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,335000,143000,385000,86.976,43,2,2,2
549300EXAMPLE000001,2024,3,1,9,,,31,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,0,315000,312000,515000,59.98,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,285000,61000,345000,80.854,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,115000,158000,115000,97.0,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,375000,65000,425000,88.825,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,0,225000,59000,295000,78.478,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,295000,112000,335000,103.216,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,175000,315000,71.438,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,255000,82000,325000,80.008,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,1,225000,68000,265000,86.628,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,125000,113000,155000,80.587,41,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,385000,35000,485000,79.469,37,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,155000,49000,175000,88.712,,2,2,2
549300EXAMPLE000001,2024,3,2,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,225000,121000,335000,64.973,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,235000,81000,245000,95.56,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,285000,62000,295000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12099,3,1,1,1,1,C,1,2,2,2,0,285000,220000,365000,78.424,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,1,205000,54000,215000,97.0,38,2,2,2
549300EXAMPLE000001,2024,3,1,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,255000,158000,335000,75.549,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,235000,98000,245000,96.48,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,1,265000,137000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,1,325000,102000,345000,95.229,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,1,1,1,1,1,C,1,2,2,2,0,215000,79000,255000,87.361,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,455000,90000,505000,89.736,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,265000,86000,325000,82.3,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,175000,52000,225000,77.892,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,305000,149000,355000,86.666,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,175000,83000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,245000,79000,275000,106.0,40,2,2,2
549300EXAMPLE000001,2024,3,4,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,185000,122000,195000,92.62,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,215000,55000,275000,78.36,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,2,1,1,1,1,C,1,2,2,2,1,185000,59000,255000,72.966,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,205000,137000,255000,79.673,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,215000,54000,255000,81.935,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,1,1,C,1,2,2,2,0,165000,31000,215000,78.19,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,655000,55000,675000,97.0,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,165000,147000,175000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,1,335000,65000,445000,76.56,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,0,95000,58000,115000,81.793,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,185000,44000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,225000,80000,365000,61.558,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,1,325000,30000,495000,64.659,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,1,385000,147000,525000,73.325,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,235000,66000,275000,86.2,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,195000,159000,235000,84.005,46,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,3,1,1,1,1,C,1,2,2,2,1,155000,187000,165000,92.542,,2,2,2
549300EXAMPLE000001,2024,3,6,,,,1,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,1,215000,279000,295000,74.049,49,2,2,2
549300EXAMPLE000001,2024,2,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,0,255000,69000,255000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,2,1,1,1,1,C,1,2,2,2,1,115000,121000,125000,87.852,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,165000,82000,215000,74.752,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,1,1,1,2,1,C,1,2,2,2,1,115000,179000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12011,2,1,1,2,1,C,1,2,2,2,0,185000,136000,215000,84.641,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12099,1,1,1,1,1,C,1,2,2,2,0,265000,181000,385000,69.557,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,245000,118000,285000,87.377,,2,2,2
549300EXAMPLE000001,2024,3,3,,,,1,1,1,1,12086,3,1,1,2,1,C,1,2,2,2,1,165000,74000,185000,92.611,47,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,1,1,1,2,1,C,1,2,2,2,0,375000,87000,465000,80.478,38,2,2,2
549300EXAMPLE000001,2024,3,3,,,,31,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,205000,290000,235000,86.854,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,405000,89000,445000,91.51,,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,2,1,1,2,1,C,1,2,2,2,0,175000,129000,235000,73.094,39,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,335000,161000,445000,75.478,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,2,1,C,1,2,2,2,1,335000,109000,455000,73.55,38,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,215000,104000,235000,93.663,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,0,135000,102000,205000,67.405,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,185000,87000,215000,85.536,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,145000,108000,225000,67.926,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,175000,56000,185000,94.557,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,225000,123000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,2,1,1,1,1,C,1,2,2,2,1,205000,85000,255000,80.536,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12086,1,1,1,1,1,C,1,2,2,2,0,415000,45000,445000,94.356,42,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,3,1,1,2,1,C,1,2,2,2,0,235000,126000,275000,86.022,40,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12011,3,1,1,1,1,C,1,2,2,2,0,215000,83000,315000,68.672,39,2,2,2
549300EXAMPLE000001,2024,2,,,,,31,1,1,1,12086,3,1,1,1,1,C,1,2,2,2,0,185000,109000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,3,1,1,2,1,C,1,2,2,2,1,405000,178000,475000,83.9,,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,2,1,1,1,1,C,1,2,2,2,1,315000,76000,375000,83.228,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,245000,87000,435000,55.877,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,145000,57000,205000,72.204,,2,2,2
549300EXAMPLE000001,2024,2,,,,,32,1,1,2,12011,1,1,1,1,1,C,1,2,2,2,0,245000,125000,255000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,215000,170000,255000,82.747,48,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,305000,153000,395000,75.505,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,0,245000,126000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,165000,46000,185000,87.882,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,0,185000,70000,265000,69.985,45,2,2,2
549300EXAMPLE000001,2024,1,,,,,32,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,0,365000,75000,535000,68.52,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,1,155000,76000,185000,82.053,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,125000,128000,175000,71.632,36,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,2,1,C,1,2,2,2,0,155000,110000,175000,89.578,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,2,12099,2,1,1,1,1,C,1,2,2,2,0,125000,88000,135000,92.512,45,2,2,2
549300EXAMPLE000001,2024,3,4,,,,31,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,715000,83000,755000,95.634,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,405000,49000,435000,94.059,49,2,2,2
549300EXAMPLE000001,2024,1,,,,,31,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,255000,43000,,,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12011,1,1,1,1,1,C,1,2,2,2,1,615000,139000,695000,88.67,44,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,245000,77000,245000,97.0,,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,1,1,C,1,2,2,2,1,315000,270000,415000,76.74,37,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12099,2,1,1,1,1,C,1,2,2,2,0,215000,180000,265000,78.987,43,2,2,2
549300EXAMPLE000001,2024,1,,,,,1,1,1,1,12086,1,1,1,2,1,C,1,2,2,2,1,185000,49000,255000,72.769,48,2,2,2
